
# Time of snapshot: 2021-03-24T20:18:57Eastern Standard Time
# Number of frames accumulated: 0
# 0.2 ul spacer oil 0.001 resorufin 60ng 0.004 oil
# Scan time per exposure [us]: 100000
 Wavelength [nm], Intensity [RFU]:
582.2598323006089, 4890.852777777778
582.2598323006089, 4890.852777777778
581.8373278493451, 4847.162777777778
581.8373278493451, 4767.064444444444
581.8373278493451, 4810.754444444445
581.8373278493451, 4810.754444444445
582.2598323006089, 4344.727777777778
581.4147683834901, 3538.89
581.4147683834901, 3538.89
581.8373278493451, 4570.459444444445
581.4147683834901, 3262.1866666666665
581.4147683834901, 4956.387777777778
580.9921539235664, 4905.416111111111
580.9921539235664, 4905.416111111111
581.8373278493451, 4987.941666666667
580.9921539235664, 3650.5422222222223
580.9921539235664, 3650.5422222222223
581.8373278493451, 4859.2988888888885
580.9921539235664, 4912.697777777777
582.6822817167598, 4915.125
582.2598323006089, 5041.3405555555555
582.2598323006089, 5041.3405555555555
581.8373278493451, 4839.881111111111
581.8373278493451, 4939.397222222222
581.8373278493451, 4939.397222222222
582.6822817167598, 4784.055
581.4147683834901, 3371.411666666667
581.4147683834901, 3371.411666666667
582.2598323006089, 4961.242222222222
582.2598323006089, 4919.979444444444
581.4147683834901, 4898.134444444445
581.8373278493451, 5116.584444444445
581.8373278493451, 5116.584444444445
581.4147683834901, 4106.86
581.8373278493451, 3669.96
581.4147683834901, 4859.2988888888885
581.4147683834901, 5024.35
581.8373278493451, 5070.4672222222225
582.2598323006089, 4970.9511111111115
580.5694844900961, 3296.1677777777777
582.2598323006089, 3296.1677777777777
